,GSM239323,GSM239324,GSM239326,GSM239328,GSM239329,GSM239331,GSM239332,GSM239333,GSM239334,GSM239335,GSM239345,GSM239346,GSM239348,GSM239363,GSM239371,GSM239460,GSM239485,GSM239487,GSM239488,GSM239489,GSM239490,GSM239491,GSM239492,GSM239493,GSM239494,GSM239495,GSM239496,GSM239497,GSM239498,GSM239516,GSM239520,GSM239580,GSM240405,GSM240406,GSM240427,GSM240429,GSM240430,GSM240431,GSM240432,GSM240433,GSM240494,GSM240495,GSM240496,GSM240497,GSM240498,GSM240499
RPS27A,13.088884284375,13.2554375654687,13.295383753125,13.1154602653125,13.18436088375,12.9928016695313,13.0699788603125,12.865545166875,13.1479842046875,13.0203747190625,13.5377259753125,12.9055119454687,13.0556895703125,13.198954445,13.4568881353125,13.1479842046875,13.2793970732813,13.1303357179687,13.3771392045313,13.122394108125,13.1640309289063,13.263428336875,13.3245853260938,13.6938816732813,13.18436088375,13.5598634970312,13.2793970732813,13.295383753125,13.21521162125,13.0626381826563,12.7993052326563,13.295383753125,13.2061104554687,12.7607559548438,12.832114754375,13.3949774528125,12.5108060114063,13.18436088375,13.0971228635937,13.1913693764063,12.18823337875,12.94014454,13.088884284375,13.1398485814063,13.1913693764063,12.0612763576563
FAU,13.0099198446875,12.7831281175,12.9213857246875,12.8069565707812,12.72794327,12.616691573125,12.6448169129687,12.6856429807812,12.7050414920313,12.6361836010937,12.9120884640625,12.7831281175,12.7197170160937,12.21969056125,12.7993052326563,12.865545166875,13.0626381826563,12.6292119540625,12.194293443125,12.7690469446875,13.2709478990625,12.858905340625,12.7197170160937,12.4439275903125,12.54050887,12.5775066564062,12.9483538121875,12.6583385879687,12.3797756298437,12.4304370979687,12.1285030507812,12.72794327,13.0292817215625,12.8237924689062,12.8237924689062,12.94014454,12.0812966017187,12.8894077098438,12.3156878578125,12.4897116725,11.8478516946875,12.4827503135937,12.4955657873438,12.2446234671875,12.6010544865625,12.1215533328125
TARDBP,8.13646081385937,7.805964916875,8.14803477315625,8.255447447125,8.90245400503125,8.17606432335938,8.62513099875,8.53620050620312,8.09054720370312,8.15331147945312,8.72144374864062,8.10171824048438,7.2048278788125,8.4434345051875,8.626652992625,7.218530598625,6.98743679270313,8.27193600182813,6.5775287884375,8.22132501259375,7.24334762948437,7.95322740504688,8.0431110670625,8.21482792204688,7.33382556423437,8.67137413821875,7.88848620648437,8.79644789070312,7.5382769591875,8.170135285125,8.39760782692188,8.57119244184375,8.80780877307813,8.75513258404687,9.05492545146875,9.56090879521875,7.249084499625,7.3833008709375,7.57293660185938,7.71205155485938,7.185732098125,7.82849616339062,7.48297148364063,7.77750212040625,7.6145292104375,7.47082537542188
CFL1,12.616691573125,12.8894077098438,12.7993052326563,12.7197170160937,12.865545166875,12.858905340625,12.9749482234375,12.8974440670313,12.8894077098438,12.94014454,12.41788135875,12.7690469446875,12.9120884640625,13.1479842046875,12.5487088785938,12.8737215646875,13.198954445,13.1777683392187,13.0099198446875,12.9120884640625,12.569503826875,12.502901484375,12.5342027696875,12.6652050860937,13.2061104554687,12.2139852296875,12.9670919229688,13.1154602653125,13.6083817153125,13.5377259753125,13.6489138170313,13.0797210254687,12.6652050860937,13.18436088375,13.6083817153125,12.6792888298438,13.4876724495312,13.0292817215625,12.8812591385937,13.0626381826563,13.1154602653125,13.0699788603125,13.1640309289063,13.0971228635937,13.4345441254688,13.4876724495312
RPL18,12.8894077098438,12.9928016695313,13.35027997375,13.1777683392187,13.088884284375,13.0099198446875,13.2861228139062,12.9670919229688,13.088884284375,13.1709583907812,13.3081377389063,13.1777683392187,13.4192557804688,12.4439275903125,13.4345441254688,13.35027997375,13.5377259753125,13.0971228635937,12.5775066564062,13.2474188275,13.5127798717188,13.4121642129688,13.4267750295312,13.122394108125,13.088884284375,13.2061104554687,13.2861228139062,13.0626381826563,12.69041202625,12.7517551701562,12.54050887,13.4192557804688,13.640861993125,13.263428336875,13.0626381826563,13.4345441254688,12.6229084023438,13.0021617415625,12.7123932720312,12.9670919229688,12.3572064925,13.0797210254687,12.8069565707812,12.3427050953125,12.9670919229688,12.4009390067187
EIF3F,11.9173905584375,12.2317141357812,12.1345130354687,12.0749192467187,12.0221475610937,12.0460242170313,12.0155201610938,12.0968603057813,12.0155201610938,12.115292679375,11.92226201625,12.0402376239063,11.6001702014063,11.1526064567188,11.9579515895313,12.0083573978125,12.4577798803125,11.7877634154687,10.8314779860938,12.0749192467187,12.5185568517187,12.4827503135937,12.068636690625,11.703100405,11.9579515895313,12.0968603057813,12.4239230075,11.92226201625,11.5359752585937,11.3398379960938,11.1814215582813,12.0895040270312,11.67350383625,12.3640300967187,11.7773302973438,12.2503089165625,10.5263518523437,11.023927530625,11.3710795090625,10.9829786995312,10.0220427670781,11.0496248467187,10.9213426301562,10.9582820392187,11.0173565664062,10.4152926409375
RPS5,12.8237924689062,12.6292119540625,12.81493684,12.6792888298438,12.6583385879687,12.569503826875,12.6361836010937,12.4703507214063,12.6792888298438,12.6292119540625,13.1563139926562,12.5555153407813,12.865545166875,11.3602692404687,13.0292817215625,13.0482040435937,12.8894077098438,12.5775066564062,11.0016485721875,12.8974440670313,13.1913693764063,13.0971228635937,13.0556895703125,12.5775066564062,12.7050414920313,13.1640309289063,12.8237924689062,13.122394108125,11.8524482545313,11.7605197921875,12.2632401282813,12.94014454,13.0556895703125,12.72794327,12.5775066564062,13.088884284375,10.85550100125,11.3398379960938,11.0735143978125,11.4911558920312,9.80349936354687,11.277075924375,11.061319641875,10.8314779860938,11.3138376378125,10.1637593070156
RPL27,13.4192557804688,13.727313336875,13.8873501270312,13.4724034303125,13.5757376232813,13.5220162860938,13.5673264490625,13.4426794904688,13.5220162860938,13.61703252375,13.7625116367188,13.5757376232813,13.466070614375,13.4568881353125,13.6328812554687,13.5989471039062,13.7625116367188,13.5911298270312,13.7360221821875,13.4568881353125,13.5377259753125,13.5461969321875,13.5989471039062,13.8720853720313,13.4426794904688,13.7539477351563,13.6765867134375,13.780474728125,13.4489106060937,13.4724034303125,13.6840706728125,13.5989471039062,13.7439686876563,13.2061104554687,13.3771392045313,13.529286345625,13.35027997375,13.5377259753125,13.5837149351562,13.198954445,12.5342027696875,13.35027997375,13.3418032192188,13.6328812554687,13.7439686876563,12.8974440670313
RPL34,14.1102400910938,14.0601696089063,14.1403959185938,14.0398004251562,13.8532911848437,13.929941515625,14.0111348582813,14.0674616110937,14.0111348582813,14.0674616110937,14.7230153095313,14.2038240910938,14.5015665398438,14.2145975095313,14.3497659420313,14.2335563720313,14.1710501760938,14.0299357070312,14.1603061023437,14.2781705396875,14.326115230625,14.440109819375,14.326115230625,14.1320650601563,14.0299357070312,14.4688041614063,14.5015665398438,13.9772968376562,13.9553196628125,14.0299357070312,13.4027012709375,14.2335563720313,14.1403959185938,13.2793970732813,13.3245853260938,14.3641276667187,13.8720853720313,14.0674616110937,13.89660817625,14.1320650601563,13.813611418125,13.9839998834375,14.2233092926562,14.2038240910938,14.2038240910938,13.82122205
NARS,10.5732100335937,9.94196308328125,10.3094756203125,10.3346624790625,10.4762310167187,10.1867888280937,10.1069350543906,10.3307537782813,10.0010795848281,10.1780574455937,10.5229890089063,10.728914888125,9.15692592214062,9.88835883953125,9.65027080496875,9.182878336375,9.1905384055,10.4186676828125,9.37585460496875,9.3471138506875,9.24670758714062,9.31649000720313,10.3547668753125,9.63675202615625,10.0347801267969,10.0422552680312,9.31573106614062,11.0762361484375,9.672883911625,10.4516408595312,10.3568458846875,9.97113263270312,10.83642531625,9.9194135,10.184785625625,10.2047613707656,9.32239609940625,9.80623073879688,10.2151804142969,9.71251019684375,9.10837763332813,9.55060845425,9.68596139021875,10.0220427670781,9.77589687859375,9.32239609940625
STARD7,10.5061835098437,10.4269605554687,10.4351998401562,10.637323935,10.4252170284375,10.8071470201563,10.695384603125,10.6525535245312,10.3234212614062,10.6238966071875,10.3024571410938,10.5646024907812,9.33728812940625,9.96607749307812,10.2171230507031,10.2825935489063,9.989537777625,11.1526064567188,9.10410798251563,10.3589482634375,10.1780574455937,9.20285020371875,10.3271096701563,9.51749900960938,10.339905295625,9.71009735725,10.2151804142969,10.2047613707656,9.99381066084375,10.4431739404687,10.486007584375,10.3307537782813,10.5413330490625,11.1595325446875,10.802087025,10.6667322257812,9.60519102040625,9.9850142781875,9.67844717357812,9.854503351875,8.9653877259375,9.64776385445312,9.693512076375,9.9579124764375,10.0839667046406,9.47329905964063
RPL19,13.4426794904688,13.4724034303125,13.5377259753125,13.5377259753125,13.3844025925,13.4192557804688,13.5220162860938,13.5673264490625,13.5837149351562,13.5461969321875,13.3844025925,13.4876724495312,13.4724034303125,13.088884284375,13.2793970732813,13.61703252375,13.3949774528125,13.5461969321875,12.4009390067187,13.5127798717188,13.61703252375,13.4426794904688,13.4489106060937,13.295383753125,13.358850063125,13.3245853260938,13.5757376232813,13.2793970732813,13.2554375654687,13.1061057984375,13.1777683392187,13.6253498584375,13.5673264490625,13.4192557804688,13.5911298270312,13.5989471039062,13.4958302523437,13.2793970732813,13.4489106060937,13.6938816732813,12.9670919229688,13.4192557804688,13.5220162860938,13.4192557804688,13.5127798717188,12.8894077098438
SLC25A3,11.6323184740625,11.5409959520313,11.2908033115625,11.589983713125,11.9579515895313,11.7605197921875,11.5535703623438,11.74569982625,11.4988787459375,11.6228229564062,11.8158336023437,11.3826399029687,11.4196545042187,10.9412181726562,11.9013974585938,11.8579994867188,10.71060922375,11.8478516946875,10.8898468220313,11.531278485625,11.5947823945313,11.6138893942188,11.9983371201563,11.4655438273437,11.97507277875,11.6789354010937,11.6056920775,11.3272742753125,11.2736281835938,10.96074647125,11.0965077978125,12.1521236548438,11.7667621970312,12.3718955734375,12.2377887796875,11.637215908125,10.4720748860938,10.7955717996875,10.7995629723438,10.83642531625,10.3415977378125,10.4186676828125,10.918132405625,10.5685361815625,10.4911117903125,10.6016204114062
RPL9,13.480226186875,13.301760489375,13.358850063125,13.3245853260938,13.2387819298437,13.3319732514063,13.3844025925,13.5377259753125,13.3418032192188,13.3168971826563,13.8720853720313,13.3245853260938,13.7539477351563,13.5043592421875,13.7439686876563,13.4192557804688,13.529286345625,13.4027012709375,13.6938816732813,13.529286345625,13.3949774528125,13.4192557804688,13.5043592421875,13.4121642129688,13.5377259753125,13.727313336875,13.5989471039062,13.5673264490625,13.3949774528125,13.2387819298437,13.0797210254687,13.3844025925,13.4121642129688,13.3418032192188,12.72794327,13.6938816732813,13.1563139926562,13.230839441875,13.5461969321875,13.5127798717188,12.8812591385937,13.4568881353125,13.4121642129688,13.4121642129688,13.2061104554687,13.3771392045313
RPL6,13.35027997375,13.4192557804688,13.2554375654687,13.18436088375,13.1479842046875,13.0699788603125,13.122394108125,13.0626381826563,13.2387819298437,13.1913693764063,13.4345441254688,13.1479842046875,13.1154602653125,13.0203747190625,13.4267750295312,13.3168971826563,13.0699788603125,13.1563139926562,12.9575313615625,13.3245853260938,13.4876724495312,13.3168971826563,13.466070614375,13.4724034303125,13.3245853260938,13.5673264490625,13.2709478990625,13.3245853260938,12.81493684,12.9055119454687,13.0021617415625,13.263428336875,13.4489106060937,13.0292817215625,12.7759114790625,13.3245853260938,12.4703507214063,13.0099198446875,13.301760489375,13.2061104554687,12.698425565625,13.1563139926562,13.03821660875,13.1777683392187,13.088884284375,12.7517551701562
CTDNEP1,8.37730850582813,8.09523073245312,8.30801731625,8.38152979,8.86467129671875,8.83532321814062,9.03219219098438,9.10925832001563,9.02248833020312,8.585282934625,8.1950633616875,7.87940368734375,8.5261641458125,8.45532969684375,8.37353573092187,8.59814997870313,7.39559422876563,8.62807778876562,8.37404294504688,8.8174776448125,8.1441594495625,8.43354445684375,8.26177552248437,8.8101413001875,8.828411331625,8.0975667806875,8.30163736610938,8.347182570625,8.59419300585938,8.658562293875,8.11038717201562,8.87665628995313,7.8146341288125,9.22287601079688,8.9184476228125,8.76653524295313,8.80463385490625,8.79934936335938,8.26177552248437,9.18824494014063,8.52827802959375,8.909470544125,8.9351656809375,8.84825017832813,9.13818999595312,8.8702602565625
RPL10A,12.6229084023438,12.9213857246875,13.1709583907812,13.1479842046875,12.832114754375,12.7690469446875,12.8812591385937,12.54050887,12.7123932720312,12.84951029625,13.4027012709375,12.7993052326563,13.4426794904688,12.158425954375,13.358850063125,13.7203371470313,13.61703252375,13.3844025925,11.6535400814063,13.0971228635937,13.9042063207813,13.35027997375,13.9839998834375,13.3949774528125,13.4192557804688,13.3168971826563,13.5530516103125,13.4192557804688,12.4955657873438,12.4955657873438,12.6010544865625,13.529286345625,13.466070614375,12.9483538121875,12.9055119454687,13.2387819298437,11.8369383654688,12.21969056125,12.3288428457812,12.1521236548438,10.96074647125,12.4703507214063,12.139652803125,11.6983486165625,12.2005400342188,11.431838945625
CBX3,10.4720748860938,10.3965025110938,10.7391024596875,10.2223713964219,10.7237605746875,10.4269605554687,10.7744209534375,10.2481688402187,10.2974539282813,10.3024571410938,10.1437572772031,10.3346624790625,10.2392293866563,9.96949729184375,10.9024711370313,9.82297297010937,10.6101852764063,10.4933082476563,9.81146132790625,10.55783124375,10.7445999573438,10.3271096701563,10.8235267410937,11.0114551190625,10.6851731976562,10.6058325920313,9.8816077655625,10.4884360770313,9.9543400435625,10.1313684307656,10.184785625625,9.53437438871875,10.54747800875,10.2777675209375,10.2095430377656,10.3346624790625,9.8254904383125,9.77180687434375,10.2111712857188,9.89235973092187,9.30417091440625,9.07425874292188,9.93961089554688,10.3949692017187,9.854503351875,9.60728563270312
PSMB2,9.0777945513125,8.6780959175,8.60719476217188,8.66071020426562,8.72310613039063,8.69970762804688,8.50159773132813,8.20504993434375,8.82918841139062,8.55352263770313,8.09281031154688,8.92078639515625,9.02599089514062,8.46021371896875,9.27152126260937,9.01657303175,9.85595945232813,9.51401755528125,7.66811730864062,8.7127481673125,9.00051955798438,8.05759721321875,8.36814821014062,8.52537745039063,9.08474487029688,8.6518519230625,8.90245400503125,9.72053495370312,8.466893237125,8.3999307603125,9.47571719742188,8.77029069423438,8.74808937453125,9.22923799770312,9.64297983226563,7.78275222617188,7.37613816395312,7.16908938689062,7.54235288276563,7.5224230800625,7.17909453570312,7.67873672435937,7.4333941039375,8.24974159932813,7.37127700617187,8.38736932964063
KHDRBS1,10.1084983232969,10.6150596265625,10.5539484834375,10.5971925773437,10.6851731976562,10.4819630904687,10.575063250625,10.612329665,10.4933082476563,10.6781556734375,11.1265868345313,10.2777675209375,10.9771116235937,10.3061142990625,11.0430514009375,10.765563023125,11.0268625865625,10.947563205,9.92642006157812,10.802087025,10.77244892,11.1778600314063,11.0212417015625,11.0016485721875,11.1296697801563,10.8335569603125,10.865829721875,10.2465414138594,10.1103136313594,10.299074800625,10.4002446279687,10.9213426301562,11.0081412359375,10.73625340375,10.6525535245312,10.787145478125,9.351970881,9.57009364648438,9.96461754673438,9.78209525367187,9.64035689453125,9.693512076375,9.93186470965625,9.93634881390625,10.0220427670781,9.70892050151562
RTCB,8.64561376964063,7.999550689375,8.00992345546875,7.88197894889062,8.21429710370312,8.10045891029688,8.13646081385937,7.79952325345312,8.01518794435938,8.09815607148438,8.33394399440625,8.45387146871875,8.503613988625,7.98577728370312,8.0713304593125,7.82498596117188,9.10410798251563,8.55147555423438,6.707329371625,8.413200309125,8.022639518375,8.1610452740625,8.3229523818125,7.52013755167188,8.184694459375,8.40976825473438,8.33274920796875,8.62071378796875,8.2177307125625,8.372889788375,8.22615602265625,7.82961859404687,8.4124730869375,8.28757360176563,8.59567712923437,7.8940152605625,6.4289568669375,7.0264402125,7.095975031375,7.86864524498437,6.47688391620312,6.88085994315625,6.96603731292188,7.50981451154687,7.38371023815625,7.047417259875
ERH,11.2945459584375,11.1595325446875,10.9445995945312,10.9412181726562,11.1778600314063,11.12345769375,10.9829786995312,10.224225762125,11.13513233125,11.12345769375,10.7419060651563,10.486007584375,10.5370862904687,10.4837403873438,10.8207955335937,9.63052809496875,11.7071876267187,11.2031673295313,10.0968432314687,10.77244892,10.7314238920313,10.080424424625,10.8633253676563,10.4393176060938,10.6309828025,10.0650398834844,11.0735143978125,10.717223881875,10.2207017876406,10.2095430377656,10.9355207809375,10.376005009375,11.0668376735937,11.1699305279688,11.6687954595312,10.753532450625,9.18645986810938,9.54748743279687,9.54634124920313,9.758390935,9.16447395792187,9.5947155459375,9.715237077625,9.89119583554687,9.71133989596875,9.54634124920313
ABCF1,7.65333172295312,7.10262235829688,7.27028157810938,7.45494066176563,8.03715038685938,7.61217894046875,7.75520890864062,7.67934667185938,7.28269422115625,7.36035919707813,7.17580076028125,7.64129952903125,7.74494615248438,8.31236827734375,7.6828055266875,8.13821198042188,6.97651939801562,8.40531396859375,7.9094816393125,8.00170131892187,7.3736689575,8.10349471073438,7.76883419054688,6.77490217603125,7.47661474359375,8.27257477934375,7.1888616695625,7.97169381096875,7.58012343529688,7.39073421846875,7.93424086359375,7.02329588415625,8.328508219625,7.8397842470625,8.13392435842188,7.50893847715625,6.745266588625,6.64374049675,6.62567071934375,5.8534565923125,6.31714432676563,6.81990652353125,6.33686324584375,6.37246058965625,6.92111999515625,6.84656953348437
DAD1,9.92394433179687,9.58044732235937,9.97613756639062,9.51654233673437,9.57009364648438,9.39375930998438,9.6170755940625,9.16742285567187,9.63774538317188,9.55302440276562,8.8101413001875,9.69713460595312,9.78506997282813,9.40231388523438,10.3346624790625,9.05942901665625,10.4933082476563,9.671647416125,9.347995473375,9.71945217176562,10.4058957204688,9.52860018198438,10.7798805598438,9.72155093695313,10.71060922375,10.5183941301563,9.79560552096875,9.46899785079687,9.52090994709375,9.61134217075,9.854503351875,10.1732544001562,10.2665974467187,10.478172628125,10.2111712857188,9.42897237296875,7.62356190234375,7.80504178335937,7.86350838182813,7.5534388793125,7.867504918625,7.81008383960938,7.63483840760937,7.71908038407812,7.73433519498438,7.34819174103125
YY1,10.6729613929687,10.9056229129688,10.9024711370313,11.1059198064063,10.8049876740625,10.5304349446875,10.5304349446875,10.4680597145313,10.5906289715625,10.9151237607813,10.865829721875,10.5860751532813,10.8179756154688,10.0738381424687,10.8580875575,10.753532450625,11.280333563125,10.63525334125,10.3817003675,10.6285548576562,10.7212706553125,10.5431780603125,10.8179756154688,11.570983463125,10.7995629723438,10.6040178275,10.7848042064062,10.73625340375,9.829682456125,10.3307537782813,10.5454512248438,10.7980159315625,10.8292044415625,8.96031782817187,9.52511279114063,10.3889124975,10.0650398834844,10.0756886968281,10.7821128390625,10.390678659375,10.5044673609375,10.1345992156719,10.6150596265625,10.6238966071875,10.7128816264063,10.2589070104688
JTB,9.93634881390625,10.457640041875,10.3437257607813,10.27331921,10.4269605554687,10.2718151729688,9.92276343070312,10.1667971994531,10.1937467846719,10.4038049257812,9.26387114867187,10.0347801267969,10.6439256554688,9.41847997346875,10.2062856810156,10.3625671101563,11.1526064567188,10.2885215095313,9.88835883953125,10.2007334784531,10.3362953379687,10.1795568012656,10.224225762125,10.4452262190625,10.4680597145313,10.0463872859375,10.579605989375,10.4393176060938,10.279485645625,10.2361466772344,10.3362953379687,9.95619785629687,10.4291245320313,10.1522618898281,10.4911117903125,10.2924951404688,9.98376344598437,10.1685749445312,10.1229671362031,9.858720354625,10.0377297755156,10.1732544001562,10.1522618898281,10.1027629140625,10.3307537782813,10.1282061740781
KAT7,6.636256644625,7.17630418842187,6.73207385185937,7.07780516728125,7.13612865503125,6.87502384895313,6.49139136567188,6.6011288495625,6.95712007082813,7.25272593623438,7.46374914021875,6.99221108834375,8.90169752932812,8.0541147573125,7.8951399655625,8.1486039380625,8.55564002514063,8.09523073245312,7.32432298421875,7.58543150117188,7.73485269003125,8.0308425896875,7.71310266523438,8.16595027525,8.17181565379687,8.35679345359375,8.02310071079688,7.23541309626563,7.64029800275,7.33188658465625,6.5134782859375,7.3930787828125,6.21095894240625,8.233546766,7.7842227275,6.71890851435938,7.04514373898438,7.26749116459375,6.32729585164063,7.0928553929375,7.52013755167188,7.147175294875,7.231660661375,7.12867752279687,7.25672520314062,7.2943417066875
ZNF146,9.15116274620313,8.57773357142188,9.24365757351563,9.15426983773438,9.16161736729688,8.79785253240625,9.29897697885938,9.16947706160938,8.9480531010625,8.89033045985937,10.5539484834375,9.2284781558125,7.17414877215625,7.65074356542187,8.20138594690625,6.33203816842187,8.38924426928125,7.81008383960938,6.28895641757812,8.55085099328125,8.39682140646875,7.08108595179687,10.1229671362031,7.76723265284375,8.52688839373437,8.02369319321875,7.7785321469375,9.41767559621875,7.72432015548438,8.65265819523438,8.826282301125,8.59419300585938,10.1973173236094,7.38451378351562,8.23485587451563,9.69713460595312,7.44789861342188,7.52058724875,8.34910362754687,7.5382769591875,7.45674792226562,8.07237399434375,7.94674601542187,8.21482792204688,8.107922477375,7.51025502235937
SART1,7.147175294875,6.67335460034375,6.7479565943125,7.146194904125,7.3472176685625,7.18665320367187,7.36756534907813,7.18617163621875,7.35933340110937,7.05385878614062,6.72205469195312,7.46374914021875,7.65524168235937,7.23883237201562,7.35545843209375,8.08417836654687,7.61114164235938,7.5146401006875,6.98363866185938,8.04427301807812,8.09179250046875,8.19374097654688,7.53270922446875,6.42408430059375,7.48604270321875,6.90790121723438,7.4762035356875,7.55848298270312,7.64863549229687,7.55989125142187,7.31194109748438,7.22896220110937,7.39027505935938,7.6437347655,7.506940409375,7.4665420310625,7.02426244454688,7.26712519182812,7.03941341471875,7.00571490409375,6.93155167154687,7.00794336395312,6.94351138460938,7.00982026346875,7.44487426060938,7.0928553929375
